date,star,like,comment,comment_n
"May 13, 2020",1,1.0,One of the worst app. Everytime I need to pair my LG TV to use it. Very inconvenient. Developers must be drunk,"['one', 'worst', 'app', 'everytime', 'need', 'pair', 'lg', 'tv', 'use', 'inconvenient', 'developer', 'must', 'drunk']"
"April 21, 2019",1,,DO NOT update. Since the last update notifications do work. Please fix.,"['update', 'since', 'last', 'update', 'notification', 'work', 'please', 'fix']"
"October 3, 2019",5,,Good app. I love how it alerts you.,"['good', 'app', 'love', 'alert']"
"August 18, 2020",5,,"Nur Amira Kota Kinabalu⁩ Micro SD card IN JOC-BT in subway tycoonhavit m36Takeoff from Kota Kinabalu in a Sabah Air GAF NomadRoyal brunei bi826 departing kota kinabalu 2018Erie Suzan - HujanKLIA Airport Announcement SoundKuala Lumpur International Airport (KUL) to KL SentralTrain from Kuala Lumpur A...
Full Review","['nur', 'amira', 'kota', 'kinabalu', 'micro', 'sd', 'card', 'joc', 'bt', 'subway', 'tycoonhavit', 'takeoff', 'kota', 'kinabalu', 'sabah', 'air', 'gaf', 'nomadroyal', 'brunei', 'bi', 'departing', 'kota', 'kinabalu', 'erie', 'suzan', 'hujanklia', 'airport', 'announcement', 'soundkuala', 'lumpur', 'international', 'airport', 'kul', 'kl', 'sentraltrain', 'kuala', 'lumpur', 'full', 'review']"
"May 26, 2021",4,,Very easy to use,"['easy', 'use']"
"August 17, 2020",5,,This app is working absolutely fine !! Must need for your smart home !!,"['app', 'working', 'absolutely', 'fine', 'must', 'need', 'smart', 'home']"
"April 23, 2021",5,,Very easy to use,"['easy', 'use']"
"April 11, 2021",5,,Absolutely brilliant piece of tech,"['absolutely', 'brilliant', 'piece', 'tech']"
"July 4, 2020",1,,VERY VERY WORST APP AND LG WIFI ENABLE AIR CONDITIONER THIS YEAR I BUY TWO LG 5 STAR DUAL INVERTER AC FROM VIJAY SALES BUT I TRIED 100 TIMES TO PAIR AC TO LG THINQ APP EVERYTIME APP SAY ERROR PLEASE DON'T BUY WIFI ENABLE AIR CONDITIONER OF LG THIS IS WORST AC,"['worst', 'app', 'lg', 'wifi', 'enable', 'air', 'conditioner', 'year', 'buy', 'two', 'lg', 'star', 'dual', 'inverter', 'ac', 'vijay', 'sale', 'tried', 'time', 'pair', 'ac', 'lg', 'thinq', 'app', 'everytime', 'app', 'say', 'error', 'please', 'buy', 'wifi', 'enable', 'air', 'conditioner', 'lg', 'worst', 'ac']"
"January 5, 2020",4,,Frequently shows an error message.,"['frequently', 'show', 'error', 'message']"
"February 4, 2021",1,,App not loading when installed Bluetooth does not recognize tv,"['app', 'loading', 'installed', 'bluetooth', 'recognize', 'tv']"
"June 2, 2021",1,,U can't change the AC modes through the scheduler,"['u', 'change', 'ac', 'mode', 'scheduler']"
"January 2, 2020",2,,"Disappointed..i was looking for a program ""spin-only"". Or i would appreciate a fully manual program, whose settings i can change the way i want. Why don't you provide these?","['disappointed', 'looking', 'program', 'spin', 'would', 'appreciate', 'fully', 'manual', 'program', 'whose', 'setting', 'change', 'way', 'want', 'provide']"
"September 18, 2020",1,,It requires me to log in every time I want to use it as a remote control.,"['requires', 'log', 'every', 'time', 'want', 'use', 'remote', 'control']"
"January 9, 2021",3,,"Decent app, wish I could cast from my phone/ipad with it but it's ok","['decent', 'app', 'wish', 'could', 'cast', 'phone', 'ipad', 'ok']"
"January 23, 2020",1,,"Just got this recently, but I wasnt able to connect and remote the washing machine...","['got', 'recently', 'wasnt', 'able', 'connect', 'remote', 'washing', 'machine']"
"August 7, 2019",4,,need to create sensors for other brand of appliances and electronics.,"['need', 'create', 'sensor', 'brand', 'appliance', 'electronics']"
"December 26, 2019",5,,Great App. Love my new LG Appliances and TV,"['great', 'app', 'love', 'new', 'lg', 'appliance', 'tv']"
"July 1, 2019",2,,it is a good app to have if only it would work properly. the washer download doesn't worl,"['good', 'app', 'would', 'work', 'properly', 'washer', 'download', 'worl']"
"April 21, 2021",5,,Very easy to use,"['easy', 'use']"
"March 13, 2019",1,,Dishwasher not working yet diagnosed as no problem found!,"['dishwasher', 'working', 'yet', 'diagnosed', 'problem', 'found']"
"April 4, 2020",1,,Doesn't work without access to phone calls... Really?,"['work', 'without', 'access', 'phone', 'call', 'really']"
"March 28, 2021",1,,"Useless, doesn't connect 99% of the time","['useless', 'connect', 'time']"
"December 24, 2019",5,,Very nice application...It controls any LG appliances that hold LG ThinQ ...Thanks LG,"['nice', 'application', 'control', 'lg', 'appliance', 'hold', 'lg', 'thinq', 'thanks', 'lg']"
"June 21, 2020",5,,Useful in clearing your initial doubts regarding system serviceability.,"['useful', 'clearing', 'initial', 'doubt', 'regarding', 'system', 'serviceability']"
"March 16, 2020",1,,Dryer parts doesnt work anymore after upgrade to android 10,"['dryer', 'part', 'doesnt', 'work', 'anymore', 'upgrade', 'android']"
"September 27, 2020",5,1.0,I'll try to reinstall the app and after that everything is works well. Thank you 👍👍,"['try', 'reinstall', 'app', 'everything', 'work', 'well', 'thank']"
"September 16, 2019",1,1.0,Why the heck does this block me from running on a rooted device? What type of nonsense is this?,"['heck', 'block', 'running', 'rooted', 'device', 'type', 'nonsense']"
"August 21, 2021",1,,I absolutely hate apps that require you to sign in!,"['absolutely', 'hate', 'apps', 'require', 'sign']"
"April 29, 2020",5,,Providing great support and settings control for our smart fridge.,"['providing', 'great', 'support', 'setting', 'control', 'smart', 'fridge']"
"March 17, 2021",5,,I love this app and how it goes with my washer and dryer set! Well done LG,"['love', 'app', 'go', 'washer', 'dryer', 'set', 'well', 'done', 'lg']"
"August 3, 2020",1,,Requires location and phone permissions to use at all. What a joke.,"['requires', 'location', 'phone', 'permission', 'use', 'joke']"
"November 19, 2020",1,,The app connected the first time and now won't connect at all,"['app', 'connected', 'first', 'time', 'connect']"
"December 22, 2020",1,,Suspicious activity detected The apps want access to the phone call function and don't give any other choice just to add few feature to the washing machine Law return your production for violation of privacy by installing malware,"['suspicious', 'activity', 'detected', 'apps', 'want', 'access', 'phone', 'call', 'function', 'give', 'choice', 'add', 'feature', 'washing', 'machine', 'law', 'return', 'production', 'violation', 'privacy', 'installing', 'malware']"
"August 30, 2019",5,,So useful! Replaces multiple remotes!,"['useful', 'replaces', 'multiple', 'remote']"
"December 27, 2018",1,1.0,"logged in to thinq on my phone, logged in on my tv, same account, and nothing works. How","['logged', 'thinq', 'phone', 'logged', 'tv', 'account', 'nothing', 'work']"
"December 9, 2020",5,,Great tool for adding distance control of your home,"['great', 'tool', 'adding', 'distance', 'control', 'home']"
"April 7, 2020",5,,Great app with advance features Very helpful for the customers of LG brand,"['great', 'app', 'advance', 'feature', 'helpful', 'customer', 'lg', 'brand']"
"February 24, 2021",2,,"Absurd, tv is connected via phone internet and this app can't find that tv, lmao 😂","['absurd', 'tv', 'connected', 'via', 'phone', 'internet', 'app', 'find', 'tv', 'lmao']"
"May 29, 2021",1,,Worst app I have never experienced before like this,"['worst', 'app', 'never', 'experienced', 'like']"
"November 21, 2020",1,,Utterly useless in every way. Just use the appliances without it.,"['utterly', 'useless', 'every', 'way', 'use', 'appliance', 'without']"
"November 30, 2018",5,,Easy to use. Difficult to connect to the internet,"['easy', 'use', 'difficult', 'connect', 'internet']"
"May 25, 2021",5,,Nice and useful app,"['nice', 'useful', 'app']"
"August 4, 2020",4,,"Great, information is clear and target key areas.","['great', 'information', 'clear', 'target', 'key', 'area']"
"September 25, 2020",2,,"The app works ok, but not very useful for the dishwasher.","['app', 'work', 'ok', 'useful', 'dishwasher']"
"April 26, 2020",1,,Just crashes when opening on my Galaxy S10+.,"['crash', 'opening', 'galaxy']"
"September 14, 2019",5,,We love knowing when our laundry is finished! Awesome feature!,"['love', 'knowing', 'laundry', 'finished', 'awesome', 'feature']"
"January 22, 2019",1,,Wifi option on the Refrigerator doesnt connect at all,"['wifi', 'option', 'refrigerator', 'doesnt', 'connect']"
"January 20, 2021",3,,"Issues in connecting product, all to be more responsive","['issue', 'connecting', 'product', 'responsive']"
"February 2, 2020",5,,Easy to setup and nice to know wash is done.. good app..,"['easy', 'setup', 'nice', 'know', 'wash', 'done', 'good', 'app']"
"September 30, 2020",1,,Updates lost all info & products.not worth re-setting.,"['update', 'lost', 'info', 'product', 'worth', 'setting']"
"August 24, 2020",1,,Guide to use app for troubleshooting is not simple for end user.,"['guide', 'use', 'app', 'troubleshooting', 'simple', 'end', 'user']"
"January 8, 2021",4,,If you add virtal keyboard to the tv remote it will be great,"['add', 'virtal', 'keyboard', 'tv', 'remote', 'great']"
"March 21, 2021",2,,Integration with Google home and Amazon alexa doesn't work,"['integration', 'google', 'home', 'amazon', 'alexa', 'work']"
"November 7, 2020",5,,You should make add that shows time left near clock in notification bar,"['make', 'add', 'show', 'time', 'left', 'near', 'clock', 'notification', 'bar']"
"January 24, 2020",5,,It's awesome! Love not running around to see where things are at.,"['awesome', 'love', 'running', 'around', 'see', 'thing']"
"October 2, 2020",2,,Not sure why you need access to manage my phone calls. Uninstalled..,"['sure', 'need', 'access', 'manage', 'phone', 'call', 'uninstalled']"
"April 22, 2020",3,,A few bugs need fixed immediately then it'd be a awesome app!!!,"['bug', 'need', 'fixed', 'immediately', 'awesome', 'app']"
"July 21, 2021",1,,can't cast file to tv unlike with the other app. trash,"['cast', 'file', 'tv', 'unlike', 'app', 'trash']"
"June 16, 2021",5,,The app can't connect to the TV and I uninstall it 😑,"['app', 'connect', 'tv', 'uninstall']"
"May 11, 2021",4,,Works well easy to use,"['work', 'well', 'easy', 'use']"
"June 4, 2020",1,,Pathetic app my refrigerator is not cooling from long time and struggling with LG pathetic customer care team and this application shows everything is okay with my refrigerator. Seriously miserable,"['pathetic', 'app', 'refrigerator', 'cooling', 'long', 'time', 'struggling', 'lg', 'pathetic', 'customer', 'care', 'team', 'application', 'show', 'everything', 'okay', 'refrigerator', 'seriously', 'miserable']"
"July 19, 2021",1,,"Is a very bad app, it keeps on re-downloading after it completes downloading. Can u imagine","['bad', 'app', 'keep', 'downloading', 'completes', 'downloading', 'u', 'imagine']"
"July 29, 2019",2,,should not have to enable location in order for app to run a diagnostic.,"['enable', 'location', 'order', 'app', 'run', 'diagnostic']"
"January 13, 2021",5,,Simple to use and provides helpful information.,"['simple', 'use', 'provides', 'helpful', 'information']"
"March 4, 2021",1,,"Not working get ""service check restricts app usage "" Then closes. Useless","['working', 'get', 'service', 'check', 'restricts', 'app', 'usage', 'close', 'useless']"
"April 25, 2020",3,,"Buggy app for a multinational compagny, need couple of try to make the LG dryer and LG washer connect with the app for setup","['buggy', 'app', 'multinational', 'compagny', 'need', 'couple', 'try', 'make', 'lg', 'dryer', 'lg', 'washer', 'connect', 'app', 'setup']"
"July 24, 2020",1,,Hot garbage. Horrible design disallows a major function of my new washer and dryer. I wish I hadn't bought them now.,"['hot', 'garbage', 'horrible', 'design', 'disallows', 'major', 'function', 'new', 'washer', 'dryer', 'wish', 'bought']"
"March 30, 2021",3,,Washer and LG ThinkQ app is not supporting 5GHz frequency in my home WiFi.,"['washer', 'lg', 'thinkq', 'app', 'supporting', 'ghz', 'frequency', 'home', 'wifi']"
"November 27, 2020",1,,The app is very slow with full of bugs. It is not much user friendly,"['app', 'slow', 'full', 'bug', 'much', 'user', 'friendly']"
"September 3, 2019",4,1.0,"It just let you change and monitoring temperature of fridge thru the internet, nothing more...","['let', 'change', 'monitoring', 'temperature', 'fridge', 'thru', 'internet', 'nothing']"
"June 3, 2020",1,,App Not Working.. Only Plain Display shown in first time login..,"['app', 'working', 'plain', 'display', 'shown', 'first', 'time', 'login']"
"August 1, 2019",2,,I hate how you cant change any of the options on the selected wash from the app. All has to be done on the machine. Whats the point of an app?,"['hate', 'cant', 'change', 'option', 'selected', 'wash', 'app', 'done', 'machine', 'whats', 'point', 'app']"
"December 13, 2020",1,,Why does my TV need access to my phone calls and location?,"['tv', 'need', 'access', 'phone', 'call', 'location']"
"December 13, 2020",5,,"Pretty seamless, helpful and detailed appliance management","['pretty', 'seamless', 'helpful', 'detailed', 'appliance', 'management']"
"March 26, 2020",1,,Can not connect any device such as UM7290PTD TV,"['connect', 'device', 'um', 'ptd', 'tv']"
"January 22, 2021",5,,Best wash and dry cleaning products anybody can buy no other can not bear as of now.,"['best', 'wash', 'dry', 'cleaning', 'product', 'anybody', 'buy', 'bear']"
