date,user,star,like,comment
2019년 4월 3일,까르르보나라,5,,이번에 세탁기를 구입하고 커넥트를 뒤늦게 사용해봤는데 신세계네요 쓰면쓸수록 조금더 빨리 알았으면 좋겠다는 생각이 드네요. 세탁하는 총 시간을 줄여주는 느낌이 팍팍 들어요! 다른 제품을 쓸때도 왠만하면 삼성제품을 최우선으로 고려해야겠어요.
2019년 3월 23일,김혜원,5,,"휴대폰에 삼성커넥트앱이 깔리고도 유심히 못봤습니다..아줌마가 이런걸 어떻게 사용하겠냐 생각했는데 집안일을 많이하는 주부들에게 꼭 필요한 앱인듯 합니다. 폰으로 티비, 에어컨, 세탁기, 냉장고 등등 모든 디바이스 제어가 가능하니..이렇게 생활에 편리한 기능도 나왔으니 이제는 제어 가능한 최신 기기들로 바꾸어야겠네요..그 편리함을 맘껏 누리고 싶네요.."
2019년 2월 23일,윤수연,5,,삼성티비와 스피커연결해서 사용하니 정말편해요!! 집안에서 유용하게사용할수있더라구요 아무래도 손에서 놓지않는게 핸드폰인데 그래서 더 편리하게 사용하는거같습니다!! 잘사용할게요ㅎㅎ
2019년 2월 28일,Gene,4,,이전에도 휴대폰으로 집안 가전기기를 제어할 수 있다는 광고는 많았지만 말만 거창했을뿐 이용히 쉽지 않았지요. 삼성 커넥트는 사용해보니 손쉽게 집안 가전 기기들을 제어 할 수 있고 그러다보니 효율도 더 늘어나는 것 같네요!
2019년 4월 8일,Google 사용자,5,,펀하고 좋았어요~저도 항상 삼성전자제품만 썼어서 연결하고 나니깐 편하더라구요..좀 더 일찍 알았으면 사용도 더 빨리 시작했을텐데요...ㅠ지금이라도 잘 모르셨다면 한 번 사용해보면 좋을 거 같아서 리뷰 리뷰 남깁니다!!^^
2019년 3월 16일,문희광,4,,몸이 움직이지 않고 손가락만 움직여도 되는 시대의 발판인듯 싶습니다! 앞으로도 많은 아이디어 부탁드려요~^^
2019년 3월 23일,Redemption Shawshank,5,,고객의 입장에서 이 앱을 만들었다고 생각됩니다. 퍼펙트하다고는 못 하지만 많이 고민한 흔적이 엿보입니다. 2~3년 후엔 대다수가 쓰게되는 베스트셀러가 될겁니다.
2019년 3월 19일,이극주,1,,김치냉장고 등 연동이 안되요. 특정 모델은 항의 하니깐 지원 모델에서도 빼고요. 일부 프리미엄 김치 냉장고는 어플에서 모니터링 해야 하는데 반품 하던지 해야 할 듯! 모델 RQ57M9291M2
2019년 3월 31일,엉클새미,4,,기능자체는아주좋은데...가전제품은lg가한수위인듯..솔직히이것때문에삼성가전으로바꾸면서돈쓰기에는무리수...집에삼성가전이있어야해보던지하지...
2019년 4월 3일,유상일,5,,평소에 불편함 때문에 있었으면 좋겠다고 생각한 앱입니다. 매일 사용할 것 같아요!
2019년 4월 4일,상일석,5,,삼성 노트5 쓰고 있는데 삼성 커넥트까니까 다른 삼성 제품들이랑 연계해서 커넥트 앱으로 다 가능하네요. TV나 이번에 출시된 스마트 냉장고도 있으면 커넥트 앱으로 컨트롤이 가능해서 엄청 좋겠어요. ㅎㅎ
2019년 3월 18일,Sang Kyu Lee,5,,TV가 2012년 스마트TV라서 안될줄 알았는데 연결이 되네요. 그런데 사진.동영상만 볼수 있어서 아쉽습니다. 폰화면을 모두 볼수는 없네요.
2019년 3월 14일,레비,5,,삼성TV 연결이 제일 좋아요! 특히 켜고 끄고 채널돌리고ㅎㅎ삼성 에어컨도 쉽게 컨트롤가능하니 편합니다~ 또 밖에 있을때 확인가능한게 정말 좋네요!삼성커넥트 유용하게 사용할게요~
2019년 4월 1일,양승엽,4,,"깔끔하고 보기좋은 인터페이스가 인상적입니다. 아직은 스마트기기가 가정내에 확고히 자리잡지 못하여 활용도가 높지 않지만, 지속적으로 관리 및 홍보만 해준다면 삼성 제품이 가정을 지배하는 것은 시간문제라고 생각합니다."
2019년 3월 8일,DaeHwan Kang,5,,뭔가 싶어서 사용하지 않았는데 무심코 눌러 가보니 블루투스와 와이파이로 연결가능한 기기를 관리할수 있어 좋네요. 더구나 자동 실행 기능도 있어 집에서 편리하게 사용중입니다
2019년 2월 27일,후두마루,5,,자주 사용하는 티비나 여러가지 삼성 제품을 이 어플로 제어하고 관리하니 편하네요. 앞으로도 이런 연동어플이 더 많아졌으면 좋겠네요.
2019년 3월 18일,IM,5,,삼성 커넥트 어플로 편리하게 알림받고 밖에서도 에어컨이나 다른 가전과 연결할수 있어 너무 편리헌것 같습니다. 앞으로도 많은 업데이트 부탁드립니다.
2019년 3월 17일,윤유경,5,,"앱 하나로 집안의 모든 가전제품을 집 안팎에서 제어할 수 있다는 사실에 한 번, 이 모든 일이 삼성 커넥트 앱을 통해 일상에서 쉽게 경험할 수 있다는 사실에 또 한 번 놀랐습니다. 무엇보다 호환성이 뛰어나서 우리의 일상을 스마트하게 바꿔줄 것 같아요!"
2019년 3월 20일,ratate la,5,,삼성전자의 전자제품들을 휴대폰 어플을 통해 통제할 수 있다는 점이 굉장히 편리하다는 점은 부인할 수가 없을 것입니다. 단 정보통신기술의 발전과 더불어 해킹이랄지 보안침해가 발생할 수 있는 여지가 크므로 이에 대한 방책이 필요합니다. 또한 삼성뿐만 아니라 다른 엘지 등등 회사와 범기업적으로 합작하여 공동 어플을 만드는 것도 괜찮다 여겨집니다.
2019년 4월 3일,서성원,5,1.0,디바이스를 쉽게 등록하고 상태 확인과 실행이 되서 너무 좋네요. 앞으로 samsung connect 지원하는 제품만 살것이에요~
2019년 2월 19일,강승진,5,,커넥트테그 사용중인데 아이 위치를 잘잡아줘서 안심 입니다.배터리 잔량도 기기에서 확인가능해 너무 편리하고 위치전송 시간설정도 편리하고 안심존 진입과 나감을 알려줘 너무 좋네요!
2019년 3월 21일,윤호영,5,,개인적으로 커넥트로 휴대폰과 TV을 연결해서 동영상을 자주보는데 지적하고 싶은점이있습니다. 연결하려고 커넥터를 키면 저같은 일반인들은 잘모르는 용어들이 있습니다. 그런 용어 적인 부분을 개선해주셨으면 합니다
2019년 3월 8일,박성인,4,,블루투스 제품들의 연결이 잘되는것 같습니다. 삼성제품외의 기기들과도 호환성을 개선할 수 있다면 보다 유용한 앱이 될것 같습니다.
2019년 4월 8일,프리FreeQ,5,,삼성 제품만 가능한점이 좀 아쉽지만 시간이 해결해주겠죠? 한 곳에서 여러기기를 컨텍할 수 있다는게 주요한 듯
2019년 3월 19일,hyungjun Son,5,,노트1부터 현재 노트5까지 노트북도 삼성 TV도 삼성스마트 사용중인데 이런 기능이 있는지 몰랐네요!! 너무 편하게 연결도 되고 컨트롤도 쉽고 한마디로 요새 젊은 아이들 말대로 짱 입니다^^
2019년 3월 25일,Google 사용자,5,3.0,저희집 티비 에어컨 냉장고 오븐 세탁기 핸드폰 테블릿 컴퓨터 가스레인지 선풍기 복합기 전부 삼성제품만 쓰고있습니다. 항상 좋은서비스와 품질로 오랫동안 사용해왔었는데 이런 기능까지 있다니 저로서는 반가운기능이 아닐수가 없네요 ㅎㅎㅎ핸드폰 미러링기능부터 각종 전자제품 온오프기능까지..편리함까지 더해져서 앞으로 애용해야겠습니다!!
2019년 4월 9일,조용석,5,,냉장고 삼성 패밀리 허브 사고 어플로 냉장고안을 외부에서 확인 제어하는 새로운 세상을 만났습니다. 에어컨 텔레비젼 청소기등도 간단히 컨트롤 할 수 있다니 더욱 기대가 되는군요.... 처음 냉장고 살때 고민했는데 고민이 즐거움으로 바뀌었네요....
2019년 3월 24일,박준일,5,,"한꺼번에 여러 제품들을 사용 할 수있다니 정말 너무 편리하네요. TV, 로봇청소기, 에어컨 등 많은 제품들을 컨트롤하고 알림을 받을수있응 어플이라서 너무 편하고 좋습니다 ㅎㅎ"
2019년 3월 25일,김양균,5,,"핸드폰으로 많은걸 할수있고, 확인할수있어서 좋습니다. 오류및 보안에 더욱 신경써주시는 삼성 타제품의 소비도 늘어나지 않을까 싶습니다"
2019년 3월 20일,Google 사용자,5,,정말 너무 편리한 것 같아요. 집에 있는 여러 기기를 한번에 제어할 수 있다는게 너무 좋은 것 같네요! 한번에 기기상태도 볼 수 있도 밖에서도 기기를 조작할 수 있어서 더욱 좋구요! 앞으로 정말 많이 애용하게 될 것 같아요~~
2019년 3월 8일,으ᅲᅲ,5,,너무 좋내요ㅠㅠㅠ 진짜 세상 너무 좋아졌습니다. 이렇게 편리하게 우리집을 스마트하게 만들수 있다는게 꿈만같내요 삼성 감사합니다!
2019년 3월 15일,정재훈,4,,편하고 좋긴하네요. 현재 집에서는 에어컨 이외에는 마땅히 사용할수 있는 기기가 없다보니.. 향후 필수 어플이 될것 같습니다.
2019년 3월 31일,신희성,5,1.0,삼성제품이 집에 여러개가 있는데 전화기로 컨트롤 할수 있으니 정말 편리하기도 하고 신기하네요. 앞으로 자주 자주 앱 이용해야겠어요
2019년 4월 2일,김진상,5,,다른이유가 없다 매일 빨래를 하는 입장에서는 한번보다는 동시에 두개를 하기위해 신형 세탁기를 구입했다. 거기다 유니퀴스터가 지원되는 기능을 구비하니 더욱 좋구나 사실 커넥터어플은 세탁기사고 처음 사용하는데 설치가 약간 버벅거렸지만 지금은 잘되네요. 아무튼 이후에 모든기게는 무선으로 조작하는 게 대세일듯
2019년 3월 7일,수금포,5,,삼성의 모든제품을 한곳에서 집약적으로 관리할수 있게 만들수 있는 저장소 같군요. 집안에 흩어져서 관리가 안되는 부분을더욱 알차게 한눈에 볼수 있게끔 할수 있는 조 은 앱인것같습니다.
2019년 3월 12일,sh s,5,,4차산업으로 변화되고 있는 시대에 맞게 간편하고 어플 이름 처럼 지금 삼성갤럭시s8플러스를 쓰고 있는 저로써는 너무 가능성이 있는 어플이라고 생각이 듭니다. 모든것들이 이렇게 변화되고 발전될것인데 기대가 너무 됩니다~
2019년 3월 17일,Junki Kim,5,,전 버전은 불편했는데 이번 버전은 꽉차고 알찬 느낌입니다. 지원하는 기기를 늘리고 싶은데 돈이 없네요 ㅎㅎ
2019년 3월 6일,박정훈,5,,비록 연결 가능한 기기의 종류는 적지만 쉽게 연결하고 쉽게 콘트롤 할 수 있는 좋은 앱입니다. 이제 삼성 스마트홈 앱을 완전히 흡수 통합하여 파편화를 막고 빅스비 연결 등 삼성의 스마트 허브 앱으로 거듭나길 바랍니다.
2019년 4월 11일,고공계,4,,커넥트로 삼성 제품을 연결하면 관리하기 편해서 좋습니다. 하지만 지원하는 기기가 적다는 점과 삼성 제품이 아니면 활용 불가능한 점이 아쉽네요.
2019년 4월 3일,배우남,5,,대박이예요!!! 집에 있는 TV와 핸드폰을 연결해서 주방에서 음식 만들면서 핸드폰으로 드라마나 예능을 볼 수 있다. 캬 ㅎㅎ 노무 노무 좋습니다. 삼성 커넥트 최고예요! 이벤트도 꼭 당첨이 됐으면 좋겠습니다~^^#
2019년 3월 30일,Hush,4,,Samsung connect 덕분에 하나의 스마트폰으로 다양한 기기들을 다룰 수 있어 굉장히 편리한 생활을 하고 있습니다. 하지만 아직 모든 기기들에 맞지 않아서 앞으로 더 다양하고 새로운 기기들을 이용할 수 있도록 꾸준히 업데이트 되었으면 좋겠습니다
2019년 3월 21일,루치아노김,5,,"너와나의 연결고리~ 삼성가전제품끼리 연결고리 아이디어 굿굿 핸드폰 동영상 스마트뷰로 TV로바로시청, 음악도 연결가능하고..좋으다^^ 스마트삼성ㅎㅎ"
2019년 2월 22일,김이레,5,,TV 태블릿 노트북 등 가전제품은 삼성만 사용하다보니 연계성을 높여줄 수 있는 어플에 등장에 박수를 보냅니다 특히 TV연동시 너무간편해서 동영상을 큰화면으로 즐기고있습니다 앞으로도 꾸준한 발전부탁드릴게요 samsung connect 꿀앱 인정? 어인정 동의? 어보감
2019년 3월 18일,이관훈,5,,이런 어플이 있어 생활에 편리함이 더욱 배가 되는것 같네요 정말좋고편리합니다. 특히나 자주 tv리모컨 찾느라 불편했는데 폰은 항상 옆에놓고사니 더없이 좋네요~ㅋ 가전제품을 살때 삼성제품을 사야하는 이유하나가 또하나 추가되었네요~^^
2019년 3월 25일,정다은,5,,이번에 갤럭시 노트 8로 바꾸면서 삼성커넥트 어플을 사용해 보면서 집에 있는 가전제품들 하고 연동해서 어플로 알림받고 설정할 수 있어 편하네요 삼성페이와 더불어 이런어플을 사용할 수 있는게 삼성의 장점이네요~! 앞으로도 잘 사용해 보겠습니다
2019년 3월 31일,ᄋᄋ,5,,samsung connect오지고 지리고 무릎탁치고 침대이불밑에서 불끄러가기 넘나추운거인정? 어인정ㅜㅜ에어컨 티비 리모콘 발달린거인정? 완전인정ㅜㅜ 삼성커넥트강추 난이제 모든 가전제품 삼성만산다 물론 자동차도! 세계1등인데는이유가있다 노트8 잘쓰겠습니다ㅎㅎ
2019년 3월 26일,Kiwan Kwon,5,,삼성스마트폰이 점점 만능이 되가네요. 이젠 IOT까지 품는군요. 쉬운 연결과 사용법이 제법 만족스럽습니다. 더 많은 기능이 추가 되길 기대합니다.
2019년 3월 25일,엄혜선,5,,삼성커넥트 편리하게 이용하고 있어요. 이제라도 이렇게 편리하게 이용하니 참 좋네요. 앞으로도 더 업그레이드된 삼성커넥트 기대합니다. 주변친구들에게도 홍보해야겠어요 ^^
2019년 3월 28일,Heetack Kang,5,2.0,영화에서나 보던 장면이 실제로 우리곁에 다가왔네요.이런 스마트한 현상이 신기하고 참 편한 생활을 누리고 산다면은 미래의 세상에는 어떻한 별천지가 펄쳐질지 두렵기두하고 많은 해택들로 우리의 미래가 밝은것 같네요.신기해용.........
2019년 3월 15일,김국영,5,,너무 좋아요. 제가 사용한 다른어플고ㅓ 비교했을때 확연히 차이거 두드러지고 이 어플은 다른어플보다 훨씬 편했어요.
